Open,High,Low,Close,Adj Close,Volume
43.802502,44.435001,43.630001,44.205002,42.51281,113605600
44.477501,44.5625,44.032501,44.1675,42.476742,95154000
43.735001,43.962502,43.567501,43.7575,42.082432,126814000
43.869999,44.279999,43.767502,44.235001,42.541664,95096400
44.490002,45,44.3475,44.994999,43.272572,128740800
45.072498,45.5975,45.052502,45.43,43.690918,128828400
45.647499,45.875,44.810001,44.9925,43.270164,126774000
45.080002,45.130001,44.452499,44.610001,42.902306,117473600
44.625,45.060001,44.517502,44.662498,42.952797,90975200
44.662498,44.779999,44.404999,44.505001,42.801331,157618800
44.330002,44.3675,43.415001,43.825001,42.147366,133787200
43.810001,44.200001,43.735001,43.810001,42.132938,78597600
43.759998,43.772499,42.814999,42.817501,41.178421,148219600
42.5,43.169998,42.150002,42.212502,40.596592,165963200
42.0975,42.48,41.235001,41.235001,39.656502,164115200
42.017502,43.275002,41.610001,43.192501,41.53907,150164800
43.419998,43.787498,41.73,42.084999,40.473969,163690400
41.8125,42.505001,41.297501,41.619999,40.026775,166674000
41.952499,42.9375,41.724998,41.945,40.339321,153594000
41.66,42.235001,41.1175,41.669998,40.074848,150347200
41.91,42.1875,41.220001,42.0975,40.485992,121112000
41.220001,43.002499,41.192501,42.9025,41.260174,138422000
43.145,43.557499,43.02,43.200001,41.546284,107732800
42.7425,43.119999,42.049999,42.095001,40.483589,140021200
42.470001,43.272499,42.462502,42.512501,40.885105,116070800
43.25,43.5,42.8825,43.3125,41.654476,113634400
43.057499,43.48,42.924999,43.110001,41.459728,89726400
43.352501,43.75,43.259998,43.535,41.868454,91557200
43.695,43.959999,43.462502,43.682499,42.010315,100497200
43.7575,44.047501,43.7075,43.955002,42.272388,86313600
44.122501,44.735001,44.102501,44.560001,42.854225,106421600
44.452499,44.705002,44.220001,44.459999,42.758053,83018000
43.439999,43.8475,43.165001,43.200001,41.546284,139235200
42.650002,42.805,41.357498,41.43,39.84404,261964400
41.7075,41.73,41.022499,41.310001,39.728638,146062000
41.4175,41.5825,40.305,40.735001,39.175644,134768000
40.654999,41.355,40.602501,40.912498,39.346344,113528400
41.029999,41.432499,40.842499,41.055,39.483391,111852000
41,41.0825,40.157501,40.580002,39.026577,142623200
40.532501,41.814999,40.459999,41.314999,39.733444,169709600
41.602501,42.299999,41.317501,42.275002,40.656696,214277600
43.807499,44.4375,43.450001,44.142502,42.452705,266157600
43.970001,44.375,43.610001,44.2225,42.529648,136272800
44.5625,46.0625,44.5425,45.9575,44.198227,224805200
46.294998,46.9175,46.1875,46.290001,44.518013,169805600
46.247501,46.555,45.9175,46.512501,44.731983,113611200
46.637501,46.849998,46.305,46.84,45.046944,92844800
46.935001,47.592499,46.912498,47.509998,45.691292,111957200
47.372501,47.514999,46.862499,47.147499,45.517521,104848800
47.252499,47.3825,46.965,47.037498,45.411324,83115200
46.695,46.767502,46.275002,46.610001,44.998604,94780800
46.517502,47.115002,46.5,47.044998,45.418556,76732400
47,47.227501,46.59,46.747501,45.13134,69176000
46.797501,46.952499,46.532501,46.577499,44.967224,73190800
47,47.317501,46.727501,46.907501,45.285812,73603200
47.095001,47.220001,46.695,46.790001,45.172379,60962800
46.587502,47.125,46.439999,47.09,45.462013,80233600
47.192501,47.209999,46.552502,47.037498,45.411324,92936000
47.057499,47.412498,46.912498,47.145,45.51511,69844000
46.900002,47.1875,46.717499,46.974998,45.350975,90056400
46.93,47,46.695,46.875,45.254444,74762000
46.805,47.057499,46.535,46.717499,45.102386,109931200
46.997501,47.564999,46.9375,47.560001,45.915749,93770000
47.91,48.355,47.837502,47.9575,46.299515,105064800
48.267502,48.485001,48.09,48.327499,46.656723,86264000
48.407501,48.52,47.98,48.494999,46.818424,83734400
48.535,48.549999,48.084999,48.365002,46.692932,85388800
47.7925,48,47.442501,47.924999,46.268135,106627200
47.837502,47.9925,47.552502,47.807499,46.154705,73234000
47.8475,48.1525,47.787498,48.07,46.408123,67644400
48.105,48.220001,47.610001,47.674999,46.026783,86553600
47.887501,47.892502,47.555,47.700001,46.050919,86440400
47.5075,47.540001,47.064999,47.209999,45.577847,246876800
46.970001,47.305,46.799999,47.185001,45.553722,73939600
